1 1:0.259847 2:0.348236 3:0.636247 4:0.438223 
1 1:0.260212 2:0.348317 3:0.636648 4:0.438303 
1 1:0.427158 2:0.416059 3:0.636627 4:0.438321 
1 1:-0.0388325 2:0.307753 3:0.248351 4:0.395026 
1 1:0.260009 2:0.348273 3:0.636312 4:0.438205 
1 1:0.260285 2:0.348391 3:0.967809 4:0.553282 
1 1:0.260194 2:0.348337 3:0.636567 4:0.438298 
1 1:0.259968 2:0.348221 3:0.636072 4:0.437973 
1 1:0.34605 2:0.413689 3:0.636405 4:0.438208 
1 1:0.357843 2:0.408823 3:0.636636 4:0.438341 
1 1:-0.0666621 2:0.303925 3:0.212156 4:0.390936 
1 1:0.322074 2:0.410366 3:0.636473 4:0.438238 
1 1:0.259988 2:0.34821 3:0.779194 4:0.582499 
1 1:0.259927 2:0.348172 3:0.63642 4:0.438201 
1 1:0.567963 2:0.411163 3:0.636661 4:0.438311 
1 1:0.260088 2:0.348328 3:0.636507 4:0.438265 
1 1:0.25942 2:0.347925 3:0.635759 4:0.437919 
1 1:-5.95502e-05 2:0.272183 3:0.298408 4:0.356997 
1 1:0.259559 2:0.348041 3:0.635593 4:0.437894 
1 1:0.255083 2:0.34776 3:0.629882 4:0.437702 
1 1:0.259651 2:0.34804 3:0.635888 4:0.437955 
1 1:0.260363 2:0.348312 3:0.635861 4:0.43826 
1 1:0.259803 2:0.348258 3:0.636222 4:0.438252 
1 1:0.2597 2:0.348149 3:0.636007 4:0.438111 
1 1:0.257983 2:0.347828 3:0.633833 4:0.43779 
1 1:0.260136 2:0.348295 3:0.559963 4:0.438273 
1 1:0.258597 2:0.34812 3:0.634679 4:0.438107 
1 1:0.256963 2:0.348252 3:0.632494 4:0.438243 
1 1:0.26009 2:0.354575 3:0.636534 4:0.438054 
1 1:0.260056 2:0.348183 3:0.636578 4:0.441555 
1 1:0.259118 2:0.348295 3:0.635154 4:0.438289 
1 1:0.260056 2:0.348295 3:0.636577 4:0.438306 
1 1:0.312353 2:0.34831 3:0.632279 4:0.438289 
1 1:0.254724 2:0.348294 3:0.629586 4:0.438289 
1 1:0.258258 2:0.347569 3:0.634175 4:0.437507 
1 1:0.301347 2:0.358103 3:0.635957 4:0.438177 
1 1:0.290989 2:0.350822 3:0.631683 4:0.437964 
1 1:0.256128 2:0.3472 3:0.657099 4:0.443 
1 1:0.25492 2:0.348294 3:0.629651 4:0.438289 
1 1:0.257897 2:0.348294 3:0.633856 4:0.438288 
1 1:-0.0734084 2:0.156268 3:0.203706 4:0.233498 
1 1:0.31875 2:0.364232 3:0.630487 4:0.43694 
1 1:0.299446 2:0.359224 3:0.687644 4:0.449941 
1 1:0.25877 2:0.347291 3:0.634792 4:0.437172 
1 1:0.291439 2:0.348309 3:0.677319 4:0.438305 
1 1:0.258889 2:0.347677 3:0.635011 4:0.437627 
1 1:0.258568 2:0.348294 3:0.634643 4:0.438289 
1 1:0.259623 2:0.347842 3:0.635934 4:0.437774 
1 1:0.291022 2:0.357214 3:0.676724 4:0.4478 
1 1:0.260205 2:0.34831 3:0.636502 4:0.438287 
1 1:0.260121 2:0.348309 3:0.636563 4:0.438295 
1 1:0.37148 2:0.363586 3:0.636683 4:0.438307 
1 1:0.260498 2:0.348883 3:0.636535 4:0.438289 
1 1:0.260347 2:0.348361 3:0.636554 4:0.438293 
1 1:0.260202 2:0.34839 3:0.636543 4:0.438294 
1 1:0.260055 2:0.348295 3:0.63658 4:0.438302 
1 1:0.485162 2:0.394297 3:0.636615 4:0.438303 
1 1:0.215497 2:0.309188 3:0.578633 4:0.396536 
1 1:0.258406 2:0.348139 3:0.634534 4:0.438134 
1 1:0.25901 2:0.347996 3:0.635361 4:0.438014 
1 1:0.259697 2:0.348199 3:0.314462 4:0.36734 
1 1:0.26006 2:0.348297 3:0.636444 4:0.438247 
1 1:0.259926 2:0.348234 3:0.495189 4:0.383929 
1 1:0.170074 2:0.290686 3:0.51965 4:0.376804 
1 1:0.259983 2:0.348263 3:0.636311 4:0.438208 
1 1:0.173642 2:0.306204 3:0.524259 4:0.393356 
1 1:0.260009 2:0.348243 3:0.636446 4:0.438209 
1 1:0.260146 2:0.348332 3:0.507492 4:0.395071 
1 1:0.260094 2:0.348327 3:0.636467 4:0.43824 
1 1:0.258106 2:0.347906 3:0.633989 4:0.437872 
1 1:0.15088 2:0.28571 3:0.494819 4:0.371541 
1 1:0.259843 2:0.348219 3:0.636255 4:0.438207 
1 1:0.156706 2:0.274262 3:0.502147 4:0.359193 
1 1:0.260237 2:0.348337 3:0.636429 4:0.43827 
1 1:0.259984 2:0.348251 3:0.636456 4:0.43825 
1 1:0.199638 2:0.275215 3:0.558111 4:0.360351 
1 1:0.336714 2:0.430358 3:0.636469 4:0.438231 
1 1:0.411582 2:0.413781 3:0.636195 4:0.438169 
1 1:0.259655 2:0.348115 3:0.635622 4:0.437953 
1 1:0.151486 2:0.20976 3:0.495523 4:0.290451 
1 1:0.260035 2:0.348283 3:0.636489 4:0.438269 
1 1:0.260238 2:0.348335 3:0.636425 4:0.43827 
1 1:0.259534 2:0.348185 3:0.636009 4:0.438199 
1 1:0.26028 2:0.348349 3:0.63655 4:0.438293 
1 1:0.406088 2:0.411422 3:0.636577 4:0.438305 
1 1:0.107752 2:0.293292 3:0.438741 4:0.379599 
1 1:0.425427 2:0.442286 3:0.636558 4:0.4383 
1 1:0.346834 2:0.384275 3:0.636065 4:0.43813 
1 1:0.119609 2:0.311048 3:0.454075 4:0.398532 
1 1:0.0728771 2:0.304203 3:0.393524 4:0.391256 
1 1:0.260035 2:0.348254 3:0.63651 4:0.438251 
1 1:0.260055 2:0.34829 3:0.583412 4:0.349009 
1 1:0.329918 2:0.375345 3:0.636523 4:0.438286 
1 1:0.260105 2:0.34833 3:0.636475 4:0.438253 
1 1:0.469224 2:0.429661 3:0.6368 4:0.438374 
1 1:0.260219 2:0.348344 3:0.636741 4:0.438341 
