1 1:0.259095 2:0.34803 3:0.685411 4:0.449356 
1 1:0.259513 2:0.347853 3:0.635773 4:0.437781 
1 1:0.260089 2:0.377423 3:0.636577 4:0.469321 
1 1:0.259896 2:0.347915 3:0.636352 4:0.437933 
1 1:0.260002 2:0.348278 3:0.636379 4:0.438248 
1 1:0.260136 2:0.3484 3:0.636577 4:0.438335 
1 1:0.257571 2:0.347618 3:0.633432 4:0.437595 
1 1:0.259981 2:0.348111 3:0.660396 4:0.485734 
1 1:0.317086 2:0.418398 3:0.710552 4:0.513047 
1 1:0.320906 2:0.367337 3:0.715482 4:0.458589 
1 1:0.254076 2:0.342956 3:0.628752 4:0.432581 
1 1:0.259907 2:0.348169 3:0.635853 4:0.437819 
1 1:0.259332 2:0.347962 3:0.635625 4:0.437946 
1 1:0.260046 2:0.348288 3:0.636526 4:0.438285 
1 1:0.259416 2:0.348208 3:0.635743 4:0.438201 
1 1:0.259613 2:0.348065 3:0.636011 4:0.438066 
1 1:0.260067 2:0.348303 3:0.636558 4:0.438305 
1 1:0.260017 2:0.348273 3:0.636449 4:0.438251 
1 1:0.259768 2:0.348188 3:0.636138 4:0.438169 
1 1:0.238114 2:0.328363 3:0.608051 4:0.41703 
1 1:0.260135 2:0.348326 3:0.636481 4:0.438272 
1 1:0.318952 2:0.365494 3:0.634408 4:0.437779 
1 1:0.35914 2:0.367982 3:0.630147 4:0.437247 
1 1:0.256849 2:0.347057 3:0.632241 4:0.436928 
1 1:0.253626 2:0.34269 3:0.628218 4:0.432333 
1 1:0.260048 2:0.348271 3:0.636507 4:0.438232 
1 1:0.258147 2:0.347192 3:0.633768 4:0.436976 
1 1:0.257462 2:0.346939 3:0.633107 4:0.436817 
1 1:0.178249 2:0.298852 3:0.53035 4:0.38556 
1 1:0.260039 2:0.348281 3:0.636512 4:0.438274 
1 1:0.260014 2:0.348245 3:0.636488 4:0.438245 
1 1:0.242319 2:0.326689 3:0.613517 4:0.415254 
1 1:0.277817 2:0.372814 3:0.634719 4:0.436229 
1 1:0.260047 2:0.348292 3:0.636507 4:0.438283 
1 1:0.356405 2:0.42369 3:0.636497 4:0.438265 
1 1:0.26001 2:0.348268 3:0.636503 4:0.438274 
1 1:0.260089 2:0.360653 3:0.636534 4:0.437709 
1 1:0.216361 2:0.344827 3:0.579748 4:0.434587 
1 1:0.257044 2:0.348083 3:0.632709 4:0.438068 
1 1:0.260057 2:0.348295 3:0.636536 4:0.43829 
1 1:0.27928 2:0.351464 3:0.636269 4:0.438254 
1 1:0.255813 2:0.333496 3:0.631028 4:0.422511 
1 1:0.260091 2:0.358994 3:0.636535 4:0.43818 
1 1:0.259226 2:0.347904 3:0.635452 4:0.437871 
1 1:0.260091 2:0.364782 3:0.636535 4:0.438217 
1 1:0.25909 2:0.348118 3:0.635143 4:0.43808 
1 1:0.256605 2:0.347111 3:0.632003 4:0.437012 
1 1:0.259674 2:0.348084 3:0.636066 4:0.438077 
1 1:0.286794 2:0.370784 3:0.636069 4:0.437968 
1 1:0.260045 2:0.348295 3:0.636521 4:0.43829 
1 1:0.25868 2:0.347948 3:0.685157 4:0.448375 
1 1:0.290802 2:0.366297 3:0.631812 4:0.436017 
1 1:0.258869 2:0.347944 3:0.634889 4:0.43789 
1 1:0.260078 2:0.348312 3:0.636547 4:0.438297 
1 1:0.259918 2:0.348115 3:0.636365 4:0.438109 
1 1:0.275683 2:0.356002 3:0.635805 4:0.437994 
1 1:0.318042 2:0.364342 3:0.633119 4:0.437513 
1 1:0.258383 2:0.347622 3:0.668748 4:0.448936 
1 1:0.163486 2:0.326956 3:0.636588 4:0.438299 
1 1:0.260057 2:0.348211 3:0.636535 4:0.43821 
1 1:0.258829 2:0.347495 3:0.634788 4:0.437355 
1 1:0.286458 2:0.348311 3:0.636095 4:0.43829 
1 1:0.257743 2:0.346563 3:0.633519 4:0.436434 
1 1:0.25983 2:0.348023 3:0.636234 4:0.437992 
1 1:0.260089 2:0.367009 3:0.636533 4:0.436928 
1 1:0.259451 2:0.347489 3:0.63576 4:0.437443 
1 1:0.349162 2:0.379581 3:0.630769 4:0.436626 
1 1:0.256672 2:0.344274 3:0.632145 4:0.434004 
1 1:0.259492 2:0.34806 3:0.635839 4:0.438052 
1 1:0.259688 2:0.348127 3:0.635952 4:0.43807 
1 1:0.257685 2:0.347752 3:0.633362 4:0.437693 
1 1:0.260022 2:0.348272 3:0.636491 4:0.438266 
1 1:0.260017 2:0.348276 3:0.63647 4:0.438264 
1 1:0.259243 2:0.347821 3:0.635514 4:0.437801 
1 1:0.259654 2:0.347883 3:0.636029 4:0.437865 
1 1:0.259759 2:0.348089 3:0.636128 4:0.438059 
1 1:0.299342 2:0.380437 3:0.635251 4:0.437427 
1 1:0.259612 2:0.347821 3:0.635973 4:0.437797 
1 1:0.365615 2:0.367326 3:0.773687 4:0.458607 
1 1:0.258445 2:0.347588 3:0.634374 4:0.43751 
1 1:0.257106 2:0.34686 3:0.632678 4:0.436748 
1 1:0.288212 2:0.363308 3:0.636231 4:0.438156 
1 1:0.217385 2:0.324433 3:0.581196 4:0.412863 
1 1:0.260054 2:0.3467 3:0.636531 4:0.436531 
1 1:0.260074 2:0.348315 3:0.636537 4:0.438291 
1 1:0.25958 2:0.348149 3:0.635845 4:0.438116 
1 1:0.259237 2:0.348126 3:0.635537 4:0.43812 
1 1:0.218565 2:0.272238 3:0.58263 4:0.357102 
1 1:0.36571 2:0.370484 3:0.636136 4:0.438221 
1 1:0.258037 2:0.347103 3:0.633886 4:0.437006 
1 1:0.260034 2:0.348295 3:0.636481 4:0.43829 
1 1:0.247561 2:0.343642 3:0.620232 4:0.433302 
1 1:0.259947 2:0.348236 3:0.636328 4:0.438198 
1 1:0.259957 2:0.348232 3:0.636406 4:0.438223 
1 1:0.259954 2:0.348267 3:0.636393 4:0.438257 
1 1:0.260004 2:0.348277 3:0.63651 4:0.438282 
1 1:0.258093 2:0.344939 3:0.63401 4:0.434744 
1 1:0.258436 2:0.348044 3:0.634339 4:0.43801 
1 1:0.259841 2:0.348226 3:0.636252 4:0.438215 
1 1:0.259512 2:0.348098 3:0.635856 4:0.438088 
1 1:0.25851 2:0.348111 3:0.634802 4:0.43812 
1 1:0.320152 2:0.417297 3:0.635651 4:0.437456 
1 1:0.258462 2:0.347536 3:0.634422 4:0.437463 
1 1:0.258592 2:0.347409 3:0.634657 4:0.437356 
1 1:0.268367 2:0.371633 3:0.63622 4:0.437561 
1 1:0.313253 2:0.367456 3:0.636263 4:0.438209 
1 1:0.26002 2:0.348263 3:0.636554 4:0.438303 
1 1:0.349239 2:0.38954 3:0.636525 4:0.438286 
1 1:0.260057 2:0.348281 3:0.636536 4:0.438247 
1 1:0.259741 2:0.348176 3:0.63623 4:0.438195 
1 1:0.260007 2:0.348268 3:0.709825 4:0.470829 
1 1:0.309345 2:0.377884 3:0.636444 4:0.438245 
1 1:0.319947 2:0.480506 3:0.636113 4:0.437523 
1 1:0.223578 2:0.330458 3:0.589105 4:0.419235 
1 1:0.172739 2:0.311778 3:0.523153 4:0.39933 
1 1:0.260056 2:0.348295 3:0.867637 4:0.486943 
1 1:0.260052 2:0.348283 3:0.63653 4:0.438279 
1 1:0.260057 2:0.348295 3:0.636518 4:0.438272 
1 1:0.259877 2:0.348148 3:0.636318 4:0.438144 
1 1:0.260021 2:0.348275 3:0.63655 4:0.438297 
1 1:0.258977 2:0.347975 3:0.635167 4:0.437956 
1 1:0.260008 2:0.348256 3:0.636499 4:0.438266 
1 1:0.224212 2:0.292275 3:0.590034 4:0.378579 
1 1:0.259788 2:0.34804 3:0.636216 4:0.438041 
1 1:-0.0514922 2:0.329411 3:0.232055 4:0.418145 
1 1:0.259967 2:0.348174 3:0.700876 4:0.509282 
1 1:0.259937 2:0.348267 3:0.63639 4:0.438262 
1 1:0.26006 2:0.3483 3:0.636552 4:0.438314 
1 1:0.259991 2:0.348244 3:0.636484 4:0.438257 
1 1:0.260063 2:0.3483 3:0.636591 4:0.438326 
1 1:0.259873 2:0.348232 3:0.636392 4:0.438249 
1 1:0.260057 2:0.348246 3:0.636536 4:0.438233 
1 1:0.259753 2:0.347724 3:0.636171 4:0.437728 
1 1:0.260076 2:0.348311 3:0.636523 4:0.438281 
1 1:0.25988 2:0.348017 3:0.636301 4:0.437986 
1 1:0.260057 2:0.348118 3:0.636535 4:0.438061 
1 1:0.258408 2:0.347781 3:0.634467 4:0.437759 
1 1:0.183105 2:0.313625 3:0.636387 4:0.438235 
1 1:0.260089 2:0.357902 3:0.636533 4:0.437767 
1 1:0.259647 2:0.347715 3:0.635982 4:0.437647 
1 1:0.225341 2:0.321966 3:0.591511 4:0.410233 
1 1:0.259926 2:0.348128 3:0.661896 4:0.46475 
1 1:0.259895 2:0.348186 3:0.63634 4:0.438182 
1 1:0.259829 2:0.348225 3:0.636274 4:0.438223 
1 1:0.259204 2:0.347489 3:0.635431 4:0.437432 
1 1:0.175619 2:0.280527 3:0.526542 4:0.365757 
1 1:-0.278986 2:0.279727 3:-0.0632371 4:0.365153 
1 1:0.227363 2:0.331955 3:0.594049 4:0.420843 
1 1:0.259977 2:0.34827 3:0.636327 4:0.438236 
1 1:0.291694 2:0.381964 3:0.636446 4:0.438211 
1 1:0.225811 2:0.325321 3:0.636507 4:0.438274 
1 1:0.260029 2:0.348277 3:0.730592 4:0.48836 
1 1:0.30524 2:0.388708 3:0.636564 4:0.438311 
1 1:0.260041 2:0.348285 3:0.636614 4:0.438329 
1 1:0.296787 2:0.386968 3:0.636543 4:0.438297 
1 1:0.260057 2:0.348295 3:0.636579 4:0.438306 
1 1:0.252324 2:0.345503 3:0.626594 4:0.43534 
1 1:-0.931705 2:-0.099291 3:-0.911064 4:-0.0392707 
1 1:0.297411 2:0.367865 3:0.63324 4:0.436871 
1 1:0.260064 2:0.348313 3:0.636536 4:0.438291 
1 1:0.260008 2:0.348251 3:0.636455 4:0.43823 
1 1:0.260056 2:0.346838 3:0.636577 4:0.468786 
1 1:0.260035 2:0.348275 3:0.636498 4:0.438262 
1 1:0.26003 2:0.348251 3:0.544671 4:0.314046 
1 1:0.256596 2:0.340507 3:0.632036 4:0.429972 
1 1:0.259247 2:0.348019 3:0.63549 4:0.437996 
1 1:0.259926 2:0.34819 3:0.63641 4:0.438207 
1 1:0.280303 2:0.394406 3:0.636459 4:0.438147 
1 1:0.258768 2:0.347947 3:0.634614 4:0.437864 
1 1:0.166114 2:0.309472 3:0.514526 4:0.39686 
1 1:0.100947 2:0.298313 3:0.429959 4:0.384971 
1 1:0.257587 2:0.346861 3:0.633391 4:0.43679 
1 1:0.259667 2:0.348242 3:0.636124 4:0.438244 
1 1:0.163756 2:0.327375 3:0.51136 4:0.415947 
1 1:0.259663 2:0.347989 3:0.664105 4:0.455858 
1 1:0.259665 2:0.347677 3:0.636049 4:0.43766 
1 1:0.0320843 2:0.317832 3:0.340626 4:0.405801 
1 1:0.257896 2:0.348294 3:0.633735 4:0.438288 
1 1:0.260066 2:0.348299 3:0.636583 4:0.438306 
1 1:0.260038 2:0.348289 3:0.636514 4:0.438284 
1 1:0.260083 2:0.348319 3:0.636548 4:0.4383 
1 1:0.260046 2:0.348289 3:0.636576 4:0.438308 
1 1:0.259928 2:0.348271 3:0.636317 4:0.438256 
1 1:0.328872 2:0.382333 3:0.636224 4:0.438163 
1 1:0.260015 2:0.34829 3:0.636467 4:0.438283 
1 1:0.259909 2:0.348275 3:0.636628 4:0.4383 
1 1:0.259958 2:0.34817 3:0.63632 4:0.438066 
1 1:0.0288083 2:0.127124 3:0.336318 4:0.202368 
1 1:0.260069 2:0.3483 3:0.636583 4:0.438307 
1 1:0.260021 2:0.34826 3:0.636476 4:0.438244 
1 1:0.254791 2:0.347143 3:0.629848 4:0.437087 
1 1:0.26006 2:0.348297 3:0.636554 4:0.438297 
1 1:0.260014 2:0.348234 3:0.63647 4:0.438214 
1 1:0.260006 2:0.348284 3:0.636461 4:0.438277 
1 1:0.108899 2:0.302021 3:0.440225 4:0.388912 
1 1:0.299615 2:0.399755 3:0.687914 4:0.493206 
1 1:0.259984 2:0.348263 3:0.636477 4:0.438269 
1 1:0.251429 2:0.346848 3:0.625281 4:0.436739 
1 1:0.256641 2:0.346946 3:0.632128 4:0.43686 
1 1:0.259942 2:0.348236 3:0.636374 4:0.438222 
1 1:0.166185 2:0.264159 3:0.514686 4:0.348556 
1 1:0.26008 2:0.348332 3:0.636535 4:0.43829 
1 1:0.260028 2:0.348277 3:0.636534 4:0.438289 
1 1:0.25995 2:0.348233 3:0.636553 4:0.438298 
1 1:0.259951 2:0.348269 3:0.636443 4:0.438271 
1 1:0.259919 2:0.348241 3:0.636423 4:0.438254 
1 1:0.260119 2:0.34834 3:0.636517 4:0.438279 
1 1:0.258049 2:0.347489 3:0.633933 4:0.437431 
1 1:0.256045 2:0.347594 3:0.631362 4:0.437547 
1 1:0.259885 2:0.348261 3:0.636378 4:0.438264 
1 1:0.256763 2:0.347647 3:0.632158 4:0.437582 
1 1:0.260138 2:0.348433 3:0.636588 4:0.438363 
1 1:0.259958 2:0.348216 3:0.63649 4:0.43826 
1 1:0.259988 2:0.348251 3:0.636475 4:0.438258 
1 1:0.316503 2:0.379023 3:0.633485 4:0.436925 
1 1:0.225591 2:0.278478 3:0.591737 4:0.363728 
1 1:0.259079 2:0.346001 3:0.635383 4:0.43607 
1 1:0.343779 2:0.382074 3:0.635437 4:0.437926 
1 1:0.290741 2:0.423083 3:0.634614 4:0.434442 
1 1:0.196604 2:0.295021 3:0.554157 4:0.381462 
1 1:0.259974 2:0.348269 3:0.636398 4:0.438254 
1 1:0.10342 2:0.314425 3:0.433184 4:0.402161 
1 1:0.259905 2:0.348213 3:0.636393 4:0.438226 
1 1:0.221342 2:0.28976 3:0.586267 4:0.375843 
1 1:0.260096 2:0.348315 3:0.636483 4:0.438268 
1 1:0.259993 2:0.348262 3:0.636468 4:0.438261 
1 1:0.304112 2:0.415842 3:0.636225 4:0.437899 
1 1:0.202701 2:0.306909 3:0.562 4:0.3941 
1 1:0.260061 2:0.348297 3:0.636496 4:0.438271 
1 1:0.25968 2:0.347525 3:0.636034 4:0.437448 
1 1:0.227413 2:0.275894 3:0.594138 4:0.36103 
1 1:0.260019 2:0.348283 3:0.636461 4:0.438271 
1 1:0.260023 2:0.348263 3:0.592377 4:0.404236 
1 1:0.25999 2:0.348235 3:0.636447 4:0.438225 
1 1:0.260062 2:0.348302 3:0.636517 4:0.438269 
1 1:0.260035 2:0.348277 3:0.636524 4:0.438282 
1 1:0.259835 2:0.348079 3:0.636261 4:0.438071 
1 1:0.259804 2:0.348201 3:0.636142 4:0.438169 
1 1:0.259968 2:0.348237 3:0.636388 4:0.43821 
1 1:0.259936 2:0.348212 3:0.636395 4:0.438211 
1 1:0.220838 2:0.30855 3:0.585627 4:0.3959 
1 1:0.26004 2:0.348283 3:0.636367 4:0.43819 
1 1:0.258064 2:0.347608 3:0.633936 4:0.437554 
1 1:0.259986 2:0.348226 3:0.6365 4:0.438261 
1 1:0.260077 2:0.348324 3:0.636543 4:0.438299 
1 1:0.254352 2:0.339874 3:0.629177 4:0.429364 
1 1:0.260001 2:0.34827 3:0.636445 4:0.438255 
1 1:0.260046 2:0.348286 3:0.636468 4:0.438245 
1 1:0.260316 2:0.348333 3:0.636929 4:0.438336 
1 1:0.260029 2:0.348285 3:0.636513 4:0.438283 
1 1:0.259941 2:0.348229 3:0.636243 4:0.438153 
1 1:0.260043 2:0.348289 3:0.636528 4:0.438287 
1 1:0.260005 2:0.348274 3:0.636465 4:0.438266 
1 1:0.259961 2:0.348252 3:0.636415 4:0.438246 
1 1:0.0888313 2:0.282143 3:0.414218 4:0.367718 
1 1:0.26006 2:0.348299 3:0.636551 4:0.438306 
1 1:0.179719 2:0.317555 3:0.532227 4:0.405496 
1 1:0.258997 2:0.347811 3:0.635121 4:0.437759 
1 1:0.0594157 2:0.271942 3:0.376058 4:0.356845 
